algo,arch,m,k,n,meta_block_sz,block_sz,nn_row,mm_col,density,bm,bn,bk,wm,wn,wk,mm,mn,mk,nstage,spmm_time,gemm_time,speedup,error
4,sm_89,4096,8192,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.169126,0.312173,1.8458,0
4,sm_89,4096,16384,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.326506,0.616115,1.88699,0
4,sm_89,4096,256,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0279004,0.0355892,1.27558,0
4,sm_89,4096,512,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0382289,0.04939,1.29196,0
4,sm_89,4096,1024,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0574481,0.0829976,1.44474,0
4,sm_89,4096,2048,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0977796,0.155083,1.58604,0
4,sm_89,4096,4096,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.184028,0.295922,1.60802,0
4,sm_89,4096,8192,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.360574,0.583638,1.61863,0
4,sm_89,4096,16384,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.718046,1.15931,1.61453,0
4,sm_89,4096,256,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0495233,0.0554738,1.12016,0
4,sm_89,4096,512,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0762834,0.0991318,1.29952,0
4,sm_89,4096,1024,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.111784,0.165878,1.48391,0
4,sm_89,4096,2048,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.196911,0.317463,1.61222,0
4,sm_89,4096,4096,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.369104,0.624791,1.69272,0
4,sm_89,4096,8192,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.7226,1.16408,1.61096,0
4,sm_89,4096,16384,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.45888,2.15434,1.47671,0
4,sm_89,4096,256,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0991437,0.126478,1.2757,0
4,sm_89,4096,512,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.139269,0.175663,1.26132,0
4,sm_89,4096,1024,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.20489,0.316448,1.54448,0
4,sm_89,4096,2048,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.358758,0.571903,1.59412,0
4,sm_89,4096,4096,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.674856,1.10241,1.63355,0
4,sm_89,4096,8192,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.35467,2.38693,1.76201,0
4,sm_89,4096,16384,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.71586,4.74788,1.74821,0
4,sm_89,4096,256,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.188995,0.23859,1.26241,0
4,sm_89,4096,512,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.266301,0.357212,1.34139,0
4,sm_89,4096,1024,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.391143,0.621385,1.58864,0
4,sm_89,4096,2048,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.692493,1.09044,1.57466,0
4,sm_89,4096,4096,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.32693,2.11284,1.59228,0
4,sm_89,4096,8192,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.6506,4.70028,1.77329,0
4,sm_89,4096,16384,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,5.2879,9.32492,1.76345,0
4,sm_89,4096,256,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.381809,0.437574,1.14605,0
4,sm_89,4096,512,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.517881,0.691028,1.33434,0
4,sm_89,4096,1024,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.762472,1.22976,1.61286,0
4,sm_89,4096,2048,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.37416,2.11784,1.54119,0
4,sm_89,4096,4096,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.69515,4.12302,1.52979,0
4,sm_89,4096,8192,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,5.33487,8.13928,1.52567,0
4,sm_89,4096,16384,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,10.5847,16.1899,1.52956,0
4,sm_89,8192,256,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0133381,0.0179044,1.34235,0
4,sm_89,8192,512,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0201438,0.0274571,1.36305,0
4,sm_89,8192,1024,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0323574,0.0485246,1.49964,0
4,sm_89,8192,2048,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0502265,0.0898956,1.7898,0
4,sm_89,8192,4096,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0908986,0.172378,1.89638,0
4,sm_89,8192,8192,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.171815,0.341893,1.98989,0
4,sm_89,8192,16384,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.334437,0.688304,2.0581,0
4,sm_89,8192,256,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0298125,0.0322745,1.08258,0
4,sm_89,8192,512,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0403219,0.0512265,1.27044,0
4,sm_89,8192,1024,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.062229,0.0925504,1.48725,0
4,sm_89,8192,2048,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.102445,0.183883,1.79494,0
4,sm_89,8192,4096,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.191186,0.320823,1.67807,0
4,sm_89,8192,8192,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.370985,0.629716,1.69742,0
4,sm_89,8192,16384,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.731561,1.18643,1.62178,0
4,sm_89,8192,256,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0593362,0.0533321,0.898812,0
4,sm_89,8192,512,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0762255,0.0926034,1.21486,0
4,sm_89,8192,1024,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.120253,0.163745,1.36167,0
4,sm_89,8192,2048,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.203115,0.298651,1.47035,0
4,sm_89,8192,4096,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.38016,0.569382,1.49774,0
4,sm_89,8192,8192,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.746738,1.18569,1.58783,0
4,sm_89,8192,16384,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.47162,2.35311,1.59899,0
4,sm_89,8192,256,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.107491,0.0968007,0.900547,0
4,sm_89,8192,512,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.139172,0.186415,1.33945,0
4,sm_89,8192,1024,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.218106,0.309228,1.41779,0
4,sm_89,8192,2048,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.372652,0.590555,1.58474,0
4,sm_89,8192,4096,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.716978,1.09618,1.52889,0
4,sm_89,8192,8192,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.4098,2.11373,1.49931,0
4,sm_89,8192,16384,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.7631,4.15837,1.50497,0
4,sm_89,8192,256,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.2065,0.23451,1.13564,0
4,sm_89,8192,512,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.267307,0.352985,1.32052,0
4,sm_89,8192,1024,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.41456,0.617657,1.48991,0
4,sm_89,8192,2048,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.719036,1.19932,1.66796,0
4,sm_89,8192,4096,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.38694,2.37441,1.71197,0
4,sm_89,8192,8192,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.69774,4.70286,1.74326,0
4,sm_89,8192,16384,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,5.58477,9.36113,1.67619,0
4,sm_89,8192,256,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.403751,0.44875,1.11145,0
4,sm_89,8192,512,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.525072,0.669723,1.27549,0
4,sm_89,8192,1024,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.814885,1.23019,1.50964,0
4,sm_89,8192,2048,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.46559,2.15784,1.47233,0
4,sm_89,8192,4096,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.80335,4.21103,1.50214,0
4,sm_89,8192,8192,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,5.38418,9.27396,1.72245,0
4,sm_89,8192,16384,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,13.4003,18.7748,1.40107,0
4,sm_89,8192,256,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.801053,0.852268,1.06393,0
4,sm_89,8192,512,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.04378,1.35134,1.29466,0
4,sm_89,8192,1024,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.63712,2.43533,1.48757,0
4,sm_89,8192,2048,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.95288,4.20284,1.4233,0
4,sm_89,8192,4096,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,5.6446,8.30679,1.47164,0
4,sm_89,8192,8192,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,11.0421,16.1402,1.4617,0
4,sm_89,8192,16384,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,25.2812,32.0128,1.26627,0
4,sm_89,16384,256,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0335236,0.0352236,1.05071,0
4,sm_89,16384,512,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0486228,0.0540395,1.1114,0
4,sm_89,16384,1024,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0769656,0.0962623,1.25072,0
4,sm_89,16384,2048,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.124977,0.192513,1.54039,0
4,sm_89,16384,4096,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.218393,0.334732,1.53271,0
4,sm_89,16384,8192,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.412391,0.640265,1.55257,0
4,sm_89,16384,16384,256,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.823821,1.27156,1.54349,0
4,sm_89,16384,256,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0665272,0.0572905,0.861159,0
4,sm_89,16384,512,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0965514,0.0932493,0.9658,0
4,sm_89,16384,1024,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.152065,0.164961,1.08481,0
4,sm_89,16384,2048,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.253112,0.323647,1.27867,0
4,sm_89,16384,4096,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.458424,0.615064,1.34169,0
4,sm_89,16384,8192,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.889154,1.19907,1.34855,0
4,sm_89,16384,16384,512,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.12206,2.34475,1.10494,0
4,sm_89,16384,256,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.120249,0.12594,1.04732,0
4,sm_89,16384,512,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.18015,0.186442,1.03493,0
4,sm_89,16384,1024,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.281657,0.306914,1.08967,0
4,sm_89,16384,2048,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.464809,0.56084,1.2066,0
4,sm_89,16384,4096,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.833454,1.19627,1.43532,0
4,sm_89,16384,8192,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.60568,2.14388,1.33519,0
4,sm_89,16384,16384,1024,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,4.22301,4.24873,1.00609,0
4,sm_89,16384,256,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.232145,0.185562,0.799335,0
4,sm_89,16384,512,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.352902,0.353247,1.00098,0
4,sm_89,16384,1024,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.540777,0.585675,1.08302,0
4,sm_89,16384,2048,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.894105,1.1488,1.28486,0
4,sm_89,16384,4096,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.61007,2.13619,1.32676,0
4,sm_89,16384,8192,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,3.65215,4.12641,1.12986,0
4,sm_89,16384,16384,2048,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,8.15525,8.13723,0.997791,0
4,sm_89,16384,256,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.459998,0.450117,0.97852,0
4,sm_89,16384,512,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.708293,0.677064,0.955909,0
4,sm_89,16384,1024,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.06029,1.23278,1.16268,0
4,sm_89,16384,2048,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.7559,2.1097,1.20149,0
4,sm_89,16384,4096,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,3.12943,4.11459,1.31481,0
4,sm_89,16384,8192,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,7.04136,8.27032,1.17453,0
4,sm_89,16384,16384,4096,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,18.1056,16.1854,0.893943,0
4,sm_89,16384,256,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.923791,0.819719,0.887343,0
4,sm_89,16384,512,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.40606,1.33276,0.947868,0
4,sm_89,16384,1024,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.11644,2.23986,1.05832,0
4,sm_89,16384,2048,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,3.50292,4.25166,1.21375,0
4,sm_89,16384,4096,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,6.26664,8.30225,1.32483,0
4,sm_89,16384,8192,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,16.5653,16.3491,0.986946,0
4,sm_89,16384,16384,8192,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,37.3,32.0093,0.85816,0
4,sm_89,16384,256,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.83782,1.53993,0.837911,0
4,sm_89,16384,512,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.8356,2.6198,0.923896,0
4,sm_89,16384,1024,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,4.25357,4.4602,1.04858,0
4,sm_89,16384,2048,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,7.09414,8.51889,1.20083,0
4,sm_89,16384,4096,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,12.8973,16.5645,1.28434,0
4,sm_89,16384,8192,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,28.7485,32.9454,1.14599,0
4,sm_89,16384,16384,16384,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,75.7898,63.9989,0.844427,0
